latin	arabic_form	form_kind	source_url	date_read	fetch_sha256	domain	market	licence	cldr_key
West African CFA Franc	فرنك غرب أفريقي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XOF/displayName
Palladium	بالاديوم	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XPD/displayName
CFP Franc	فرنك سي إف بي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XPF/displayName
Platinum	البلاتين	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XPT/displayName
Testing Currency Code	كود اختبار العملة	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XTS/displayName
Unknown Currency	عملة غير معروفة	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/XXX/displayName
Yemeni Dinar	دينار يمني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/YDD/displayName
Yemeni Rial	ريال يمني	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/YER/displayName
Yugoslavian Hard Dinar (1966–1990)	دينار يوغسلافي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/YUD/displayName
Yugoslavian Convertible Dinar (1990–1992)	دينار يوغسلافي قابل للتحويل	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/YUN/displayName
South African Rand (financial)	راند جنوب أفريقيا -مالي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZAL/displayName
South African Rand	راند جنوب أفريقيا	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZAR/displayName
Zambian Kwacha (1968–2012)	كواشا زامبي - 1968-2012	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZMK/displayName
Zambian Kwacha	كواشا زامبي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZMW/displayName
Zairean New Zaire (1993–1998)	زائير زائيري جديد	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZRN/displayName
Zairean Zaire (1971–1993)	زائير زائيري	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZRZ/displayName
Zimbabwean Dollar (1980–2008)	دولار زمبابوي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZWD/displayName
Zimbabwean Gold	ذهب زيمبابوي	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZWG/displayName
Zimbabwean Dollar (2009–2024)	دولار زمبابوي 2009	cldr-currency	https://raw.githubusercontent.com/unicode-org/cldr-json/48.2.1/cldr-json/cldr-numbers-full/main/ar/currencies.json	2026-09-20	b39cc3d2cc55822e94ef2c4842d759ca60e3f85ae4bf7106268d0d0116168b23	currencies	world	Unicode-3.0	numbers/currencies/ZWL/displayName
